formula_key,brand,formula_name,species,format,status,source_url,source_file,pack_size,extracted_fields,missing_fields,notes
alaska-river-grain-free-cat-mature-chicken-and-turkey-cat-dry-gr-gatoskilo,Alaska River,Grain Free Cat Mature Chicken & Turkey,cat,dry,needs_backfill,https://www.gatoskilo.gr/ksira-trofi-gatas/27983-alaska-river-grain-free-cat-mature-chicken-turkey-2kg.html,C:\Users\NIOstb\Desktop\nutrital links\Alaska River Grain Free Cat Mature Chicken & Turkey 2kg - Gatoskilo.html,2kg,brand|formula_name|display_name|species|format|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|potassium_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,fiber_percent,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=2kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Alaska River Grain Free Cat Mature Chicken & Turkey 2kg - Gatoskilo.html; pack_sizes_seen=2kg
amanova-adult-cat-divine-rabbit-grain-free-cat-dry-gr-gatoskilo,Amanova,Adult Cat Divine Rabbit Grain Free,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/16796-amanova-adult-cat-divine-rabbit-15kg-grain-free.html,C:\Users\NIOstb\Desktop\nutrital links\Amanova Adult Cat Divine Rabbit 1.5kg Grain Free - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|phosphorus_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Amanova Adult Cat Divine Rabbit 1.5kg Grain Free - Gatoskilo.html; pack_sizes_seen=1.5kg
amanova-adult-cat-exquisite-chicken-low-grain-cat-dry-gr-gatoskilo,Amanova,Adult Cat Exquisite Chicken Low Grain,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/16784-amanova-adult-cat-exquisite-chicken-15kg-low-grain.html,C:\Users\NIOstb\Desktop\nutrital links\Amanova Adult Cat Exquisite Chicken 1.5kg Low Grain - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|phosphorus_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Amanova Adult Cat Exquisite Chicken 1.5kg Low Grain - Gatoskilo.html; pack_sizes_seen=1.5kg
amanova-adult-cat-turkey-delight-grain-free-cat-dry-gr-gatoskilo,Amanova,Adult Cat Turkey Delight Grain Free,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/16795-amanova-adult-cat-turkey-delight-15kg-grain-free.html,C:\Users\NIOstb\Desktop\nutrital links\Amanova Adult Cat Turkey Delight 1.5kg Grain Free - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|phosphorus_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Amanova Adult Cat Turkey Delight 1.5kg Grain Free - Gatoskilo.html; pack_sizes_seen=1.5kg
amanova-kitten-exquisite-chicken-low-grain-cat-dry-gr-gatoskilo,Amanova,Kitten Exquisite Chicken Low Grain,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/19191-amanova-kitten-exquisite-chicken-4kg-low-grain.html,C:\Users\NIOstb\Desktop\nutrital links\Amanova Kitten Exquisite Chicken 4kg Low Grain - Gatoskilo.html,4kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|phosphorus_percent|dha_percent|epa_percent|taurine_mgkg|l_carnitine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=4kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Amanova Kitten Exquisite Chicken 4kg Low Grain - Gatoskilo.html; pack_sizes_seen=4kg
amanova-sterilised-cat-delicious-lamb-low-grain-cat-dry-gr-gatoskilo,Amanova,Sterilised Cat Delicious Lamb Low Grain,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/16788-amanova-sterilised-cat-delicious-lamb-15kg-low-grain.html,C:\Users\NIOstb\Desktop\nutrital links\Amanova Sterilised Cat Delicious Lamb 1.5kg Low Grain - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|phosphorus_percent|taurine_mgkg|l_carnitine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Amanova Sterilised Cat Delicious Lamb 1.5kg Low Grain - Gatoskilo.html; pack_sizes_seen=1.5kg
amanova-sterilised-cat-exquisite-chicken-low-grain-cat-dry-gr-gatoskilo,Amanova,Sterilised Cat Exquisite Chicken Low Grain,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/16785-amanova-sterilised-cat-exquisite-chicken-15kg-low-grain.html,C:\Users\NIOstb\Desktop\nutrital links\Amanova Sterilised Cat Exquisite Chicken 1.5kg Low Grain - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|phosphorus_percent|taurine_mgkg|l_carnitine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Amanova Sterilised Cat Exquisite Chicken 1.5kg Low Grain - Gatoskilo.html; pack_sizes_seen=1.5kg
amanova-sterilised-cat-fish-delicacy-grain-free-cat-dry-gr-gatoskilo,Amanova,Sterilised Cat Fish Delicacy Grain Free,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/16792-amanova-sterilised-cat-fish-delicacy-15kg-grain-free.html,C:\Users\NIOstb\Desktop\nutrital links\Amanova Sterilised Cat Fish Delicacy 1.5kg Grain Free - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|phosphorus_percent|taurine_mgkg|l_carnitine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Amanova Sterilised Cat Fish Delicacy 1.5kg Grain Free - Gatoskilo.html; pack_sizes_seen=1.5kg
amanova-sterilised-cat-salmon-deluxe-low-grain-cat-dry-gr-gatoskilo,Amanova,Sterilised Cat Salmon Deluxe Low Grain,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/16791-amanova-sterilised-cat-salmon-deluxe-15kg-low-grain.html,C:\Users\NIOstb\Desktop\nutrital links\Amanova Sterilised Cat Salmon Deluxe 1.5kg Low Grain - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|phosphorus_percent|taurine_mgkg|l_carnitine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Amanova Sterilised Cat Salmon Deluxe 1.5kg Low Grain - Gatoskilo.html; pack_sizes_seen=1.5kg
ambrosia-grain-free-cat-and-kitten-turkey-and-chicken-cat-dry-gr-gatoskilo,Ambrosia,Grain Free Cat & Kitten Turkey & Chicken,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/17654-ambrosia-grain-free-cat-kitten-turkey-chicken-5kg.html,C:\Users\NIOstb\Desktop\nutrital links\Ambrosia Grain Free Cat & Kitten Turkey & Chicken 5kg - Gatoskilo.html,5kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|magnesium_percent|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=5kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Ambrosia Grain Free Cat & Kitten Turkey & Chicken 5kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=20.5; declared_moisture_used_for_estimate=true; pack_sizes_seen=5kg
ambrosia-grain-free-cat-adult-and-sterilized-fresh-salmon-and-chicken-cat-dry-gr-gatoskilo,Ambrosia,Grain Free Cat Adult & Sterilized Fresh Salmon & Chicken,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/17657-ambrosia-grain-free-cat-adult-sterilized-fresh-salmon-chicken-15kg.html,C:\Users\NIOstb\Desktop\nutrital links\Ambrosia Grain Free Cat Adult & Sterilized Fresh Salmon & Chicken 1.5kg - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|magnesium_percent|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Ambrosia Grain Free Cat Adult & Sterilized Fresh Salmon & Chicken 1.5kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=29.5; declared_moisture_used_for_estimate=true; pack_sizes_seen=1.5kg
ambrosia-grain-free-cat-sterilized-fresh-duck-and-turkey-cat-dry-gr-gatoskilo,Ambrosia,Grain Free Cat Sterilized Fresh Duck & Turkey,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/25303-ambrosia-grain-free-cat-sterilized-fresh-duck-turkey-5kg.html,C:\Users\NIOstb\Desktop\nutrital links\Ambrosia Grain Free Cat Sterilized Fresh Duck & Turkey 5kg - Gatoskilo.html,5kg,brand|formula_name|display_name|species|format|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fiber_sources|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|magnesium_percent|omega3_percent|omega6_percent|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=5kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Ambrosia Grain Free Cat Sterilized Fresh Duck & Turkey 5kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=30; declared_moisture_used_for_estimate=true; pack_sizes_seen=5kg
ambrosia-grain-free-cat-sterilized-fresh-trout-and-rabbit-cat-dry-gr-gatoskilo,Ambrosia,Grain Free Cat Sterilized Fresh Trout & Rabbit,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/25301-ambrosia-grain-free-cat-sterilized-fresh-trout-rabbit-5kg.html,C:\Users\NIOstb\Desktop\nutrital links\Ambrosia Grain Free Cat Sterilized Fresh Trout & Rabbit 5kg - Gatoskilo.html,5kg,brand|formula_name|display_name|species|format|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fiber_sources|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|magnesium_percent|omega3_percent|omega6_percent|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=5kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Ambrosia Grain Free Cat Sterilized Fresh Trout & Rabbit 5kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=35; declared_moisture_used_for_estimate=true; pack_sizes_seen=5kg
ambrosia-grain-free-cat-sterilized-turkey-and-herring-cat-dry-gr-gatoskilo,Ambrosia,Grain Free Cat Sterilized Turkey & Herring,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/17655-ambrosia-grain-free-cat-sterilized-turkey-herring-15kg.html,C:\Users\NIOstb\Desktop\nutrital links\Ambrosia Grain Free Cat Sterilized Turkey & Herring 1.5kg - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|magnesium_percent|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Ambrosia Grain Free Cat Sterilized Turkey & Herring 1.5kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=31.5; declared_moisture_used_for_estimate=true; pack_sizes_seen=1.5kg
anima-young-and-adult-sterilised-chicken-cat-dry-gr-gatoskilo,Anima,Young & Adult Sterilised Chicken,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/27646-anima-young-adult-sterilised-chicken-2kg.html,C:\Users\NIOstb\Desktop\nutrital links\Anima Young & Adult Sterilised Chicken 2kg - Gatoskilo.html,2kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|magnesium_percent|taurine_mgkg|l_carnitine_mgkg|vitamin_d3_iukg|copper_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=2kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Anima Young & Adult Sterilised Chicken 2kg - Gatoskilo.html; pack_sizes_seen=2kg
anima-young-and-adult-sterilised-herring-cat-dry-gr-gatoskilo,Anima,Young & Adult Sterilised Herring,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/27648-anima-young-adult-sterilised-herring-2kg.html,C:\Users\NIOstb\Desktop\nutrital links\Anima Young & Adult Sterilised Herring 2kg - Gatoskilo.html,2kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|calcium_percent|phosphorus_percent|magnesium_percent|taurine_mgkg|l_carnitine_mgkg|vitamin_d3_iukg|copper_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=2kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\Anima Young & Adult Sterilised Herring 2kg - Gatoskilo.html; pack_sizes_seen=2kg
bewi-adult-poultry-cat-dry-gr-gatoskilo,BEWI,Adult Poultry,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/12417-bewi-adult-poultry-5kg.html,C:\Users\NIOstb\Desktop\nutrital links\BEWI Adult Poultry 5kg - Gatoskilo.html,5kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|moisture_percent|calcium_percent|sodium_percent|magnesium_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=5kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\BEWI Adult Poultry 5kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=40.8; declared_moisture_used_for_estimate=true; pack_sizes_seen=5kg
bewi-crocinis-cat-dry-gr-gatoskilo,BEWI,Crocinis,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/12414-bewi-crocinis-5kg.html,C:\Users\NIOstb\Desktop\nutrital links\BEWI Crocinis 5kg - Gatoskilo.html,5kg,brand|formula_name|display_name|species|format|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|moisture_percent|calcium_percent|sodium_percent|magnesium_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=5kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\nutrital links\BEWI Crocinis 5kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=39.7; declared_moisture_used_for_estimate=true; pack_sizes_seen=5kg
