source_sheet,source_code,source_description,formula_name,brand,species,format,life_stage,size_class,category_tags,quantity,value,revenue_share_percent,pareto_percent,formula_key_guess,has_eshop_title,has_eshop_detail,review_priority,recommended_action,source_document
Sheet1,018512,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ TR NATURAL MAXI ADULT ΤΟΝΟΣ 12kg,Natural Trainer Maxi Adult με Τόνο,Natural Trainer,dog,dry,adult,large,SUPER PREMIUM;MAINTENANCE,3,120.48,0.0004,0.9176,natural-trainer-natural-trainer-maxi-adult-με-τονο-dog-dry-gr-pareto,yes,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,010940,ROYAL CAT POUCH RENAL BEEF 85G,ROYAL CAT POUCH RENAL BEEF,Royal Canin,cat,wet,,,,118,113.54,0.0013,0.9182,royal-canin-royal-cat-pouch-renal-beef-cat-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017038,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ ROYAL MEDIUM STARTER 4kg,Royal Canin Medium Starter,Royal Canin,dog,dry,puppy,medium,SUPER PREMIUM;MAINTENANCE;SCIENCE,5,119.91,0.0004,0.9185,royal-canin-royal-canin-medium-starter-dog-dry-gr-pareto,yes,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,016664,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ BARKING PUPPY DAYS LARGE BREED 12kg,Barking Heads Puppy Days Large Breed,Barking Heads,dog,dry,puppy,large,SUPER PREMIUM;GROWTH / ΑΝΑΠΤΥΞΗΣ,2,119.65,0.0004,0.9194,barking-heads-barking-heads-puppy-days-large-breed-dog-dry-gr-pareto,yes,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,019928,ΞΗΡΑ ΤΡΟΦΗ.Γ ROYAL EXIGENT 33 AROMATIC 2K-20%,ROYAL EXIGENT 33 AROMATIC 2K-20%,Royal Canin,cat,dry,,,,7,108.13,0.0007,0.9197,royal-canin-royal-exigent-33-aromatic-2k-20-cat-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,020095,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ TR.NATURAL MEDIUM ADULT ΤΟΝΟΣ 12kg,Natural Trainer Medium Adult με Τόνο,Natural Trainer,dog,dry,adult,medium,SUPER PREMIUM;MAINTENANCE,3,116.45,0.0004,0.9207,natural-trainer-natural-trainer-medium-adult-με-τονο-dog-dry-gr-pareto,yes,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017208,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ SHN MAXI AGEING 8+ 15K-13%,Royal Canin Maxi Ageing 8+ -13%,Royal Canin,dog,dry,senior,large,SUPER PREMIUM;MAINTENANCE;SCIENCE,2,114.12,0.0004,0.9229,royal-canin-royal-canin-maxi-ageing-8-13-dog-dry-gr-pareto,yes,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,016852,ΞΗΡΑ ΤΡΟΦΗ.Γ TAF PETS MIX STERILITY SALMON & VEGGI 15Kg,TAF PETS MIX STERILITY SALMON & VEGGI,Taf,cat,dry,,,,4,103.23,0.0007,0.9244,taf-taf-pets-mix-sterility-salmon-veggi-cat-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017313,ΞΗΡΑ ΤΡΟΦΗ.Γ RENAL SPECIAL CAT 2K,RENAL SPECIAL CAT 2K,Renal,cat,dry,,,,5,106.28,0.0012,0.9267,renal-renal-special-cat-2k-cat-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017082,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ FIBRE RESPONSE DOG 2K,FIBRE RESPONSE DOG 2K,Fibre,dog,dry,,,,5,97.19,0.0011,0.9289,fibre-fibre-response-dog-2k-dog-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,016286,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ PROPLAN SMALL & MINI ADULT Sens.Digest Lamb 3kg,PROPLAN SMALL & MINI ADULT Sens.Digest Lamb,Proplan,dog,dry,adult,medium,SUPER PREMIUM;MAINTENANCE,6,105.9,0.0004,0.9289,proplan-proplan-small-mini-adult-sens-digest-lamb-dog-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,018107,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ AMITY LAMB & RICE 15kg,AMITY LAMB & RICE,Amity,dog,dry,adult,medium,SUPER PREMIUM;MAINTENANCE,4,105.68,0.0004,0.9293,amity-amity-lamb-rice-dog-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,018104,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ AMITY CHICKEN & RICE 15kg,AMITY CHICKEN & RICE,Amity,dog,dry,adult,medium,SUPER PREMIUM;MAINTENANCE,4,104.84,0.0004,0.9297,amity-amity-chicken-rice-dog-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,019925,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ ROYAL CCN MINI STERILITY AD 1kg-20%,ROYAL CCN MINI STERILITY AD -20%,Royal Canin,dog,dry,adult,medium,SUPER PREMIUM;MAINTENANCE,17,104.7,0.0004,0.9301,royal-canin-royal-ccn-mini-sterility-ad-20-dog-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017489,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ Gemon Mini Puppy & Junior Tuna & Rice 3kg,Gemon Mini Puppy & Junior Tuna & Rice,Gemon,dog,dry,puppy,medium,SUPER PREMIUM;MAINTENANCE,11,103.84,0.0004,0.9309,gemon-gemon-mini-puppy-junior-tuna-rice-dog-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,018122,ΞΗΡΑ ΤΡΟΦΗ ΣΚΥΛΟΥ MASTERCRAFT BELCANDO LAMB 2.2kg,ΥΛΟΥ MASTERCRAFT BELCANDO LAMB,Belcando,dog,dry,adult,medium,SUPER PREMIUM;MAINTENANCE,6,103.73,0.0004,0.9313,belcando-υλου-mastercraft-belcando-lamb-dog-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,018117,ΞΗΡΑ ΤΡΟΦΗ ΣΚΥΛΟΥ BELCANDO FINEST CROC 1kg,ΥΛΟΥ BELCANDO FINEST CROC,Belcando,dog,dry,adult,medium,SUPER PREMIUM;MAINTENANCE,16,103.48,0.0004,0.9317,belcando-υλου-belcando-finest-croc-dog-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017700,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ PRESTIGE MINI STERILE/LIGHT 1kg,PRESTIGE MINI STERILE/LIGHT,Flatazor,dog,dry,adult,medium,SUPER PREMIUM;MAINTENANCE,15,102.88,0.0004,0.9321,flatazor-prestige-mini-sterile-light-dog-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017105,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ VDIET RENAL SPECIAL DOG 2K,VDIET RENAL SPECIAL DOG 2K,Vdiet,dog,dry,,,,5,94.2,0.0011,0.9321,vdiet-vdiet-renal-special-dog-2k-dog-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,016676,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ AMBROSIA ADULT LARGE TURKEY & CHICKEN 12kg+2kg FREE 14k,AMBROSIA ADULT LARGE TURKEY & CHICKEN + FREE 14k,Ambrosia,dog,dry,adult,medium,SUPER PREMIUM;MAINTENANCE,2,102.6,0.0004,0.9324,ambrosia-ambrosia-adult-large-turkey-chicken-free-14k-dog-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,018724,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ EQUILIBRIO DOG SKIN & DIGESTION SALMON 12kg,EQUILIBRIO DOG SKIN & DIGESTION SALMON,Equilibrio,dog,dry,adult,medium,SUPER PREMIUM;MAINTENANCE,2,100.31,0.0004,0.9336,equilibrio-equilibrio-dog-skin-digestion-salmon-dog-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,010634,POUCH PIPER ADULT ΕΝΤΟΣΘΙΑ ΒΟΔΙΝΟΥ 500gr,POUCH PIPER ADULT ΕΝΤΟΣΘΙΑ ΒΟΔΙΝΟΥ,Pouch,dog,wet,adult,medium,SUPER PREMIUM;MAINTENANCE,71,99.6,0.0004,0.9343,pouch-pouch-piper-adult-εντοσθια-βοδινου-dog-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,016252,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ PRO PLAN Nature Defense Adult Mini ΒΟΔΙΝΟ 2KG,PRO PLAN Nature Defense Adult Mini ΒΟΔΙΝΟ,Purina,dog,dry,adult,medium,SUPER PREMIUM;MAINTENANCE,7,98.36,0.0004,0.9347,purina-pro-plan-nature-defense-adult-mini-βοδινο-dog-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,010633,POUCH PIPER ADULT ΟΡΤΥΚΙ 500gr,POUCH PIPER ADULT ΟΡΤΥΚΙ,Pouch,dog,wet,adult,medium,SUPER PREMIUM;MAINTENANCE,71,98.23,0.0004,0.935,pouch-pouch-piper-adult-ορτυκι-dog-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017206,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ ROYAL SHN MEDIUM ADULT 15kg-15%,ROYAL SHN MEDIUM ADULT -15%,Royal Canin,dog,dry,adult,medium,SUPER PREMIUM;MAINTENANCE,2,97.58,0.0004,0.9354,royal-canin-royal-shn-medium-adult-15-dog-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,018118,ΞΗΡΑ ΤΡΟΦΗ ΣΚΥΛΟΥ BELCANDO FINEST CROC 4kg,ΥΛΟΥ BELCANDO FINEST CROC,Belcando,dog,dry,adult,medium,SUPER PREMIUM;MAINTENANCE,4,97.4,0.0004,0.9358,belcando-υλου-belcando-finest-croc-dog-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,000196,DOCA ΣΑΛΑΜΙ ΣΚΥΛΟΥ ΕΝΕΡΓΕΙΑΣ ΜΕ ΚΡΕΑΣ 800gr,DOCA ΣΑΛΑΜΙ ΣΚΥΛΟΥ ΕΝΕΡΓΕΙΑΣ ΜΕ ΚΡΕΑΣ,Doca,dog,wet,adult,medium,SUPER PREMIUM;MAINTENANCE,74,96.99,0.0004,0.9361,doca-doca-σαλαμι-σκυλου-ενεργειας-με-κρεας-dog-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017695,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ PRESTIGE MINI ADULT 3KG,PRESTIGE MINI ADULT,Flatazor,dog,dry,adult,medium,SUPER PREMIUM;MAINTENANCE,6,96.83,0.0004,0.9365,flatazor-prestige-mini-adult-dog-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,018384,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ Sam's Field Junior Large Chicken 2.5kg,Sam's Field Junior Large Chicken,Sam's Field,dog,dry,puppy,medium,SUPER PREMIUM;MAINTENANCE,8,96.78,0.0004,0.9369,sam-s-field-sam-s-field-junior-large-chicken-dog-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,019578,ΣΑΛΑΜΙ Yummy Beef Active 1kg,Yummy Beef Active,Yummy,dog,wet,adult,medium,SUPER PREMIUM;MAINTENANCE,58,96.74,0.0004,0.9372,yummy-yummy-beef-active-dog-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,010884,ROYAL DOG POUCH MINI PUPPY 85G,ROYAL DOG POUCH MINI PUPPY,Royal Canin,dog,wet,puppy,medium,SUPER PREMIUM;MAINTENANCE,121,96.35,0.0004,0.9376,royal-canin-royal-dog-pouch-mini-puppy-dog-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017212,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ ROYAL MINI ADULT 8+ 2kg-15%,ROYAL MINI ADULT 8+ -15%,Royal Canin,dog,dry,adult,medium,SUPER PREMIUM;MAINTENANCE,9,95.54,0.0004,0.9383,royal-canin-royal-mini-adult-8-15-dog-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017192,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ ROYAL WESTIE 1.5kg-15%,ROYAL WESTIE -15%,Royal Canin,dog,dry,adult,medium,SUPER PREMIUM;MAINTENANCE,10,94.76,0.0004,0.9386,royal-canin-royal-westie-15-dog-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,010885,ROYAL DOG POUCH MINI ADULT 85G,ROYAL DOG POUCH MINI ADULT,Royal Canin,dog,wet,adult,medium,SUPER PREMIUM;MAINTENANCE,119,94.29,0.0004,0.939,royal-canin-royal-dog-pouch-mini-adult-dog-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017215,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ ROYAL BHN LABRADOR 12K-13%,ROYAL BHN LABRADOR 12K-13%,Royal Canin,dog,dry,adult,medium,SUPER PREMIUM;MAINTENANCE,2,91.91,0.0003,0.9393,royal-canin-royal-bhn-labrador-12k-13-dog-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,019870,ΣΑΛΑΜΙ YUMMY CHICKEN DAILY 1kg,YUMMY CHICKEN DAILY,Yummy,dog,wet,adult,medium,SUPER PREMIUM;MAINTENANCE,55,90.53,0.0003,0.9404,yummy-yummy-chicken-daily-dog-wet-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,016431,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ Dr.Clauder's Senior/Light 12.5Kg,Dr.Clauder's Senior/Light,Dr.Clauder'S,dog,dry,senior,medium,SUPER PREMIUM;MAINTENANCE,2,90.16,0.0003,0.9407,dr-clauder-s-dr-clauder-s-senior-light-dog-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017513,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ HILLS SP Adult Small & Mini Chicken 3kg,HILLS SP Adult Small & Mini Chicken,Hill's,dog,dry,adult,medium,SUPER PREMIUM;MAINTENANCE,4,89.35,0.0003,0.941,hill-s-hills-sp-adult-small-mini-chicken-dog-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,016257,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ PRO PLAN Nature Dig. Adult Medium & Large ΑΡΝΙ 2KG,PRO PLAN Nature Dig. Adult Medium & Large ΑΡΝΙ,Purina,dog,dry,adult,medium,SUPER PREMIUM;MAINTENANCE,6,88.91,0.0003,0.9414,purina-pro-plan-nature-dig-adult-medium-large-αρνι-dog-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017485,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ Gemon Adult Mini Chicken & Rice 3kg,Gemon Adult Mini Chicken & Rice,Gemon,dog,dry,adult,medium,SUPER PREMIUM;MAINTENANCE,11,88.67,0.0003,0.9417,gemon-gemon-adult-mini-chicken-rice-dog-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,016296,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ COUNTRY FARMS GRAIN FREE PUPPY CHICKEN 2.5KG,COUNTRY FARMS GRAIN FREE PUPPY CHICKEN,Country,dog,dry,puppy,medium,SUPER PREMIUM;MAINTENANCE,5,88.52,0.0003,0.942,country-country-farms-grain-free-puppy-chicken-dog-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,010400,ΚΟΝ.Γ FELIX MP Σολομό/Βοδινό/Κοτόπουλο/Πάπια 100gr,Purina Felix Pouch Κομματάκια σε Ζελέ με Σολομό Βοδινό Κοτόπουλο & Πάπια,Purina,cat,wet,,,,44,90.24,0.0006,0.9425,purina-purina-felix-pouch-κομματακια-σε-ζελε-με-σολομο-βοδινο-κοτοπουλο-παπια-cat-wet-gr-pareto,yes,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017131,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ ROYAL GOLDEN RETRIEVER 12K,ROYAL GOLDEN RETRIEVER 12K,Royal Canin,dog,dry,adult,medium,SUPER PREMIUM;MAINTENANCE,2,88.38,0.0003,0.9427,royal-canin-royal-golden-retriever-12k-dog-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,017446,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ HILLS SP Adult Fitness Large Breed Lamb & Rice 12kg,HILLS SP Adult Fitness Large Breed Lamb & Rice,Hill's,dog,dry,adult,medium,SUPER PREMIUM;MAINTENANCE,2,87.84,0.0003,0.943,hill-s-hills-sp-adult-fitness-large-breed-lamb-rice-dog-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,050066,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ GEMON ADULT LAMB & RICE,GEMON ADULT LAMB & RICE,Gemon,dog,dry,adult,medium,SUPER PREMIUM;MAINTENANCE,37.86,87.41,0.0003,0.9433,gemon-gemon-adult-lamb-rice-dog-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
Sheet1,016236,ΞΗΡΑ ΤΡΟΦΗ.ΣΚ COUNTRY FARMS ADULT SALMON 12KG,COUNTRY FARMS ADULT SALMON,Country,dog,dry,adult,medium,SUPER PREMIUM;MAINTENANCE,2,87.17,0.0003,0.9437,country-country-farms-adult-salmon-dog-dry-gr-pareto,no,no,low_content_gap,"Fill missing e-shop/product content first, then attach official nutrition source before Food V2 import.",C:/Users/NIOstb/Desktop/photo_foods_nutritail/Pareto ανα κατηγορία για ESHOP.xlsx
