formula_key,brand,formula_name,species,format,status,source_url,source_file,pack_size,extracted_fields,missing_fields,notes
royal-canin-golden-retriever-junior-dog-dry-gr-gatoskilo,Royal Canin,Golden Retriever Junior,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/4683-royal-canin-golden-retriever-junior-12kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Golden Retriever Junior 12kg - Gatoskilo.html,12kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|dha_percent|epa_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=12kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Golden Retriever Junior 12kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=34.7; default_moisture_percent=10; pack_sizes_seen=12kg
royal-canin-jack-russell-terrier-adult-dog-dry-gr-gatoskilo,Royal Canin,Jack Russell Terrier Adult,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/4684-royal-canin-jack-russell-terrier-adult-3kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Jack Russell Terrier Adult 3kg - Gatoskilo.html,3kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|sodium_percent|dha_percent|epa_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=3kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Jack Russell Terrier Adult 3kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=36.8; default_moisture_percent=10; pack_sizes_seen=3kg
royal-canin-labrador-adult-dog-dry-gr-gatoskilo,Royal Canin,Labrador Adult,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/4685-royal-canin-labrador-adult-12kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Labrador Adult 12kg - Gatoskilo.html,12kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|dha_percent|epa_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=12kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Labrador Adult 12kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=36.6; default_moisture_percent=10; pack_sizes_seen=12kg
royal-canin-labrador-sterilised-adult-dog-dry-gr-gatoskilo,Royal Canin,Labrador Sterilised Adult,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/5134-royal-canin-labrador-sterilised-adult-12kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Labrador Sterilised Adult 12kg - Gatoskilo.html,12kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|dha_percent|epa_percent|l_carnitine_mgkg|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=12kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Labrador Sterilised Adult 12kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=35.8; default_moisture_percent=10; pack_sizes_seen=12kg
royal-canin-maltese-adult-dog-dry-gr-gatoskilo,Royal Canin,Maltese Adult,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/4688-royal-canin-maltese-adult-15kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Maltese Adult 1.5kg - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|dha_percent|epa_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Maltese Adult 1.5kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=20; default_moisture_percent=10; pack_sizes_seen=1.5kg
royal-canin-maxi-adult-dog-dry-gr-gatoskilo,Royal Canin,Maxi Adult,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/29525-royal-canin-maxi-adult-3kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Maxi Adult 3kg - Gatoskilo.html,3kg,brand|formula_name|display_name|species|format|life_stage|dog_size|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=3kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Maxi Adult 3kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=38.1; default_moisture_percent=10; pack_sizes_seen=3kg
royal-canin-maxi-adult-5-dog-dry-gr-gatoskilo,Royal Canin,Maxi Adult 5+,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/4680-royal-canin-maxi-adult-5-15kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Maxi Adult 5+ 15kg - Gatoskilo.html,15kg,brand|formula_name|display_name|species|format|life_stage|dog_size|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=15kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Maxi Adult 5+ 15kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=39; default_moisture_percent=10; pack_sizes_seen=15kg
royal-canin-maxi-ageing-8-dog-dry-gr-gatoskilo,Royal Canin,Maxi Ageing 8+,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/9532-royal-canin-maxi-ageing-8-15kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Maxi Ageing 8+ 15kg - Gatoskilo.html,15kg,brand|formula_name|display_name|species|format|life_stage|dog_size|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|dha_percent|epa_percent|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=15kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Maxi Ageing 8+ 15kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=38; default_moisture_percent=10; pack_sizes_seen=15kg
royal-canin-maxi-dermacomfort-dog-dry-gr-gatoskilo,Royal Canin,Maxi Dermacomfort,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/16915-royal-canin-maxi-dermacomfort-12kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Maxi Dermacomfort 12kg - Gatoskilo.html,12kg,brand|formula_name|display_name|species|format|dog_size|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=12kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Maxi Dermacomfort 12kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=40.5; default_moisture_percent=10; pack_sizes_seen=12kg
royal-canin-maxi-digestive-care-dog-dry-gr-gatoskilo,Royal Canin,Maxi Digestive Care,dog,dry,needs_backfill,https://www.gatoskilo.gr/ksira-trofi-skyloy/16914-royal-canin-maxi-digestive-care-12kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Maxi Digestive Care 12kg - Gatoskilo.html,12kg,brand|formula_name|display_name|species|format|dog_size|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,ash_percent,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=12kg; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Maxi Digestive Care 12kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=34.1; default_moisture_percent=10; pack_sizes_seen=12kg
royal-canin-maxi-joint-care-dog-dry-gr-gatoskilo,Royal Canin,Maxi Joint Care,dog,dry,needs_backfill,https://www.gatoskilo.gr/ksira-trofi-skyloy/9523-royal-canin-maxi-joint-care-10kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Maxi Joint Care 10kg - Gatoskilo.html,10kg,brand|formula_name|display_name|species|format|dog_size|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,ash_percent,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=10kg; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Maxi Joint Care 10kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=35.7; default_moisture_percent=10; pack_sizes_seen=10kg
royal-canin-maxi-light-weight-care-dog-dry-gr-gatoskilo,Royal Canin,Maxi Light Weight Care,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/16916-royal-canin-maxi-light-weight-care-12kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Maxi Light Weight Care 12kg - Gatoskilo.html,12kg,brand|formula_name|display_name|species|format|dog_size|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_d3_iukg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=12kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Maxi Light Weight Care 12kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=37.7; default_moisture_percent=10; pack_sizes_seen=12kg
royal-canin-maxi-puppy-dog-dry-gr-gatoskilo,Royal Canin,Maxi Puppy,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/29523-royal-canin-maxi-puppy-3kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Maxi Puppy 3kg - Gatoskilo.html,3kg,brand|formula_name|display_name|species|format|life_stage|dog_size|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|omega3_percent|dha_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=3kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Maxi Puppy 3kg - Gatoskilo.html; pack_sizes_seen=3kg
royal-canin-maxi-starter-dog-dry-gr-gatoskilo,Royal Canin,Maxi Starter,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/4675-royal-canin-maxi-starter-15kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Maxi Starter 15kg - Gatoskilo.html,15kg,brand|formula_name|display_name|species|format|life_stage|dog_size|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|omega3_percent|vitamin_a_iukg|vitamin_d3_iukg|vitamin_e_mgkg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=15kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Maxi Starter 15kg - Gatoskilo.html; pack_sizes_seen=15kg
royal-canin-maxi-sterilised-ad-dog-dry-gr-gatoskilo,Royal Canin,Maxi Sterilised AD,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/16913-royal-canin-maxi-sterilised-ad-12kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Maxi Sterilised AD 12kg - Gatoskilo.html,12kg,brand|formula_name|display_name|species|format|life_stage|dog_size|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|l_carnitine_mgkg|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=12kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Maxi Sterilised AD 12kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=37; default_moisture_percent=10; pack_sizes_seen=12kg
royal-canin-medium-adult-dog-dry-gr-gatoskilo,Royal Canin,Medium Adult,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/29521-royal-canin-medium-adult-3kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Medium Adult 3kg - Gatoskilo.html,3kg,brand|formula_name|display_name|species|format|life_stage|dog_size|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=3kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Medium Adult 3kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=43.4; default_moisture_percent=10; pack_sizes_seen=3kg
royal-canin-medium-adult-7-dog-dry-gr-gatoskilo,Royal Canin,Medium Adult 7+,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/5172-royal-canin-medium-adult-7-4kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Medium Adult 7+ 4kg - Gatoskilo.html,4kg,brand|formula_name|display_name|species|format|life_stage|dog_size|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=4kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Medium Adult 7+ 4kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=43.8; default_moisture_percent=10; pack_sizes_seen=4kg
royal-canin-medium-ageing-10-dog-dry-gr-gatoskilo,Royal Canin,Medium Ageing 10+,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/5173-royal-canin-medium-ageing-10-3kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Medium Ageing 10+ 3kg - Gatoskilo.html,3kg,brand|formula_name|display_name|species|format|dog_size|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|dha_percent|epa_percent|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=3kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Medium Ageing 10+ 3kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=43.6; default_moisture_percent=10; pack_sizes_seen=3kg
royal-canin-medium-dermacomfort-dog-dry-gr-gatoskilo,Royal Canin,Medium Dermacomfort,dog,dry,needs_backfill,https://www.gatoskilo.gr/ksira-trofi-skyloy/12110-royal-canin-medium-dermacomfort-3kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Medium Dermacomfort 3kg - Gatoskilo.html,3kg,brand|formula_name|display_name|species|format|dog_size|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|omega3_percent|omega6_percent|dha_percent|epa_percent|vitamin_a_iukg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,ash_percent,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=3kg; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Medium Dermacomfort 3kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=40.6; default_moisture_percent=10; pack_sizes_seen=3kg
royal-canin-medium-digestive-care-dog-dry-gr-gatoskilo,Royal Canin,Medium Digestive Care,dog,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-skyloy/16911-royal-canin-medium-digestive-care-12kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Medium Digestive Care 12kg - Gatoskilo.html,12kg,brand|formula_name|display_name|species|format|dog_size|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=12kg; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo royal canin dog\Royal Canin Medium Digestive Care 12kg - Gatoskilo.html; kcal_estimated=true; kcal_estimation_method=modified_atwater; estimated_carbohydrate_percent=40.1; default_moisture_percent=10; pack_sizes_seen=12kg
