canonical_identity_key,rank,score,decision,dataset_file,formula_key,brand,display_name,species,format,source_priority,title_source_priority,missing_blockers,filled_core_fields,filled_mineral_fields,has_kcal,has_source
royal canin|mini exigent|dog|dry,1,87.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-mini-exigent-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Mini Exigent 1kg,dog,dry,retailer,60,,6,1,yes,yes
royal canin|mini exigent|dog|dry,2,86.0,candidate,data/imports/royal_canin_gr_product_extract_v2.csv,royal-canin-mini-exigent-dog-dry-gr-official,Royal Canin,Royal Canin Mini Exigent,dog,dry,official,40,,5,0,yes,yes
royal canin|mini light weight care|dog|dry,1,82.0,candidate,data/imports/royal_canin_gr_product_extract_v2.csv,royal-canin-mini-light-weight-care-dog-dry-gr-official,Royal Canin,Royal Canin Mini Light Weight Care,dog,dry,official,40,,4,0,yes,yes
royal canin|mini light weight care|dog|dry,2,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-mini-light-weight-care-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Mini Light Weight Care 3kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|mini puppy|dog|dry,1,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-mini-puppy-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Mini Puppy 2kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|mini starter|dog|dry,1,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-mini-starter-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Mini Starter 1kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|mini urinary care|dog|dry,1,82.0,candidate,data/imports/royal_canin_gr_product_extract_v2.csv,royal-canin-mini-urinary-care-dog-dry-gr-official,Royal Canin,Royal Canin Mini Urinary Care,dog,dry,official,40,,4,0,yes,yes
royal canin|mini urinary care|dog|dry,2,76.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-mini-urinary-care-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Mini Urinary Care 3kg,dog,dry,retailer,60,,4,0,yes,yes
royal canin|pomeranian adult|dog|dry,1,86.0,candidate,data/imports/royal_canin_gr_product_extract_v2.csv,royal-canin-pomeranian-adult-dog-dry-gr-official,Royal Canin,Royal Canin Pomeranian Adult,dog,dry,official,40,,5,0,yes,yes
royal canin|pomeranian adult|dog|dry,2,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-pomeranian-adult-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Pomeranian Adult 1.5kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|poodle adult|dog|dry,1,86.0,candidate,data/imports/royal_canin_gr_product_extract_v2.csv,royal-canin-poodle-adult-dog-dry-gr-official,Royal Canin,Royal Canin Poodle Adult,dog,dry,official,40,,5,0,yes,yes
royal canin|poodle adult|dog|dry,2,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-poodle-adult-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Poodle Adult 1.5kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|poodle junior|dog|dry,1,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-poodle-junior-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Poodle Junior 3kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|pug adult|dog|dry,1,86.0,candidate,data/imports/royal_canin_gr_product_extract_v2.csv,royal-canin-pug-adult-dog-dry-gr-official,Royal Canin,Royal Canin Pug Adult,dog,dry,official,40,,5,0,yes,yes
royal canin|pug adult|dog|dry,2,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-pug-adult-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Pug Adult 3kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|pug junior|dog|dry,1,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-pug-junior-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Pug Junior 1.5kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|rottweiler adult|dog|dry,1,86.0,candidate,data/imports/royal_canin_gr_product_extract_v2.csv,royal-canin-rottweiler-adult-dog-dry-gr-official,Royal Canin,Royal Canin Rottweiler Adult,dog,dry,official,40,,5,0,yes,yes
royal canin|rottweiler adult|dog|dry,2,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-rottweiler-adult-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Rottweiler Adult 12kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|rottweiler junior|dog|dry,1,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-rottweiler-junior-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Rottweiler Junior 12kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|schnauzer adult|dog|dry,1,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-schnauzer-adult-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Schnauzer Adult 3kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|schnauzer junior|dog|dry,1,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-schnauzer-junior-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Schnauzer Junior 1.5kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|shih tzu adult|dog|dry,1,86.0,candidate,data/imports/royal_canin_gr_product_extract_v2.csv,royal-canin-shih-tzu-adult-dog-dry-gr-official,Royal Canin,Royal Canin Shih Tzu Adult,dog,dry,official,40,,5,0,yes,yes
royal canin|shih tzu adult|dog|dry,2,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-shih-tzu-adult-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Shih Tzu Adult 1.5kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|shih tzu adult|dog|dry,3,14.5,hold,data/imports/royal_canin_dog_photo_batch_v2.csv,royal-canin-shih-tzu-adult-dog-dry-gr-photo,Royal Canin,Royal Canin Shih Tzu Adult,dog,dry,manual_photo,5,ingredient_text|protein_percent|fat_percent|fiber_percent|kcal_per_100g_or_kcal_per_kg,0,0,no,yes
royal canin|shih tzu junior|dog|dry,1,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-shih-tzu-junior-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Shih Tzu Junior 1.5kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|special club performance adult cc|dog|dry,1,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-special-club-performance-adult-cc-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Special Club Performance Adult CC 15kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|sport life trail 4300|dog|dry,1,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-sport-life-trail-4300-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Sport Life Trail 4300 15kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|vet diet dog anallergenic|dog|dry,1,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-vet-diet-dog-anallergenic-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Vet Diet Dog Anallergenic 3kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|vet diet dog gastrointestinal|dog|dry,1,86.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-vet-diet-dog-gastrointestinal-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Vet Diet Dog GastroIntestinal 2kg,dog,dry,retailer,60,,5,2,yes,yes
royal canin|vet diet dog gastrointestinal high fibre|dog|dry,1,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-vet-diet-dog-gastrointestinal-high-fibre-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Vet Diet Dog GastroIntestinal High Fibre 2kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|vet diet dog gastrointestinal low fat|dog|dry,1,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-vet-diet-dog-gastrointestinal-low-fat-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Vet Diet Dog GastroIntestinal Low Fat 1.5kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|vet diet dog hepatic|dog|dry,1,83.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-vet-diet-dog-hepatic-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Vet Diet Dog Hepatic 1.5kg,dog,dry,retailer,60,,5,1,yes,yes
royal canin|vet diet dog hypoallergenic|dog|dry,1,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-vet-diet-dog-hypoallergenic-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Vet Diet Dog Hypoallergenic 2kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|vet diet dog hypoallergenic moderate calorie|dog|dry,1,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-vet-diet-dog-hypoallergenic-moderate-calorie-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Vet Diet Dog Hypoallergenic Moderate Calorie 14kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|vet diet dog renal|dog|dry,1,92.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-vet-diet-dog-renal-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Vet Diet Dog Renal 2kg,dog,dry,retailer,60,,5,4,yes,yes
royal canin|vet diet dog satiety weight management|dog|dry,1,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-vet-diet-dog-satiety-weight-management-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Vet Diet Dog Satiety Weight Management 1.5kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|vet diet dog sensitivity control|dog|dry,1,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-vet-diet-dog-sensitivity-control-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Vet Diet Dog Sensitivity Control 1.5kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|vet diet dog urinary s o|dog|dry,1,95.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-vet-diet-dog-urinary-s-o-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Vet Diet Dog Urinary S/O 13kg,dog,dry,retailer,60,,5,5,yes,yes
royal canin|vet diet dog urinary uc low p|dog|dry,1,86.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-vet-diet-dog-urinary-uc-low-p-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Vet Diet Dog Urinary UC Low P 2kg,dog,dry,retailer,60,,5,2,yes,yes
royal canin|vet diet puppy gastrointestinal|dog|dry,1,89.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-vet-diet-puppy-gastrointestinal-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Vet Diet Puppy GastroIntestinal 1kg,dog,dry,retailer,60,,5,3,yes,yes
royal canin|vet diet small dog hypoallergenic|dog|dry,1,89.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-vet-diet-small-dog-hypoallergenic-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Vet Diet Small Dog Hypoallergenic 1kg,dog,dry,retailer,60,,5,3,yes,yes
royal canin|vet diet small dog renal|dog|dry,1,89.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-vet-diet-small-dog-renal-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Vet Diet Small Dog Renal 1.5kg,dog,dry,retailer,60,,5,3,yes,yes
royal canin|vet diet small dog satiety weight management|dog|dry,1,89.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-vet-diet-small-dog-satiety-weight-management-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Vet Diet Small Dog Satiety Weight Management 1.5kg,dog,dry,retailer,60,,5,3,yes,yes
royal canin|vet diet small dog skin care|dog|dry,1,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-vet-diet-small-dog-skin-care-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Vet Diet Small Dog Skin Care 2kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|vet diet urinary s o small dog|dog|dry,1,95.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-vet-diet-urinary-s-o-small-dog-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Vet Diet Urinary S/O Small Dog 1.5kg,dog,dry,retailer,60,,5,5,yes,yes
royal canin|west highland white terrier adult|dog|dry,1,86.0,candidate,data/imports/royal_canin_gr_product_extract_v2.csv,royal-canin-west-highland-white-terrier-adult-dog-dry-gr-official,Royal Canin,Royal Canin West Highland White Terrier Adult,dog,dry,official,40,,5,0,yes,yes
royal canin|west highland white terrier adult|dog|dry,2,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-west-highland-white-terrier-adult-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin West Highland White Terrier Adult 3kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|west highland white terrier adult|dog|dry,3,14.5,hold,data/imports/royal_canin_dog_photo_batch_v2.csv,royal-canin-west-highland-white-terrier-adult-dog-dry-gr-photo,Royal Canin,Royal Canin West Highland White Terrier Adult,dog,dry,manual_photo,5,ingredient_text|protein_percent|fat_percent|fiber_percent|kcal_per_100g_or_kcal_per_kg,0,0,no,yes
royal canin|xsmall adult|dog|dry,1,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-xsmall-adult-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Xsmall Adult 1.5kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|xsmall ageing 12 plus|dog|dry,1,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-xsmall-ageing-12-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Xsmall Ageing 12+ 1.5kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|xsmall light weight care|dog|dry,1,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-xsmall-light-weight-care-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Xsmall Light Weight Care 1.5kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|xsmall puppy|dog|dry,1,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-xsmall-puppy-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Xsmall Puppy 1.5kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|xsmall sterilised adult|dog|dry,1,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-xsmall-sterilised-adult-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Xsmall Sterilised Adult 1.5kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|yorkshire adult|dog|dry,1,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-yorkshire-adult-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Yorkshire Adult 3kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|yorkshire junior|dog|dry,1,80.0,candidate,data/imports/gatoskilo_royal_canin_dog_html_batch_v2.csv,royal-canin-yorkshire-junior-dog-dry-gr-gatoskilo,Royal Canin,Royal Canin Yorkshire Junior 1.5kg,dog,dry,retailer,60,,5,0,yes,yes
royal canin|yorkshire junior|dog|dry,2,20.0,hold,data/imports/dog_dry_eshop_spreadsheet_extract_v2.csv,royal-canin-royal-canin-yorkshire-junior-dog-dry-gr-spreadsheet,Royal Canin,Royal Canin Yorkshire Junior,dog,dry,unknown,0,kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,5,0,no,no
royal canin|yorkshire junior|dog|dry,3,20.0,hold,data/imports/mixed_eshop_spreadsheet_extract_v2.csv,royal-canin-royal-canin-yorkshire-junior-dog-dry-gr-spreadsheet,Royal Canin,Royal Canin Yorkshire Junior,dog,dry,unknown,0,kcal_per_100g_or_kcal_per_kg|data_source_url_or_manual_photo,5,0,no,no
schesir|cat sterilized and light με κοτοπουλο|cat|dry,1,106.0,candidate,data/imports/retailer_source_backfill_v2.csv,schesir-cat-sterilized-light-cat-dry-gr-document,Schesir,Schesir Cat Sterilized & Light με κοτόπουλο,cat,dry,official,50,,6,5,yes,yes
schesir|cat sterilized and light με κοτοπουλο|cat|dry,2,52.0,hold,data/imports/schesir_dry_document_extract_v2.csv,schesir-cat-sterilized-light-cat-dry-gr-document,Schesir,Schesir Cat Sterilized & Light με κοτόπουλο,cat,dry,unknown,50,data_source_url_or_manual_photo,6,5,yes,no
schesir|dry kitten με κοτοπουλο|cat|dry,1,106.0,candidate,data/imports/retailer_source_backfill_v2.csv,schesir-dry-kitten-cat-dry-gr-document,Schesir,Schesir Dry Kitten με κοτόπουλο,cat,dry,official,50,,6,5,yes,yes
schesir|dry kitten με κοτοπουλο|cat|dry,2,52.0,hold,data/imports/schesir_dry_document_extract_v2.csv,schesir-dry-kitten-cat-dry-gr-document,Schesir,Schesir Dry Kitten με κοτόπουλο,cat,dry,unknown,50,data_source_url_or_manual_photo,6,5,yes,no
schesir|dry medium maintenance chicken|dog|dry,1,98.0,candidate,data/imports/retailer_source_backfill_v2.csv,schesir-dry-medium-maintenance-chicken-dog-dry-gr-document,Schesir,Schesir Dry Medium Maintenance Chicken,dog,dry,retailer,50,,6,5,yes,yes
schesir|dry medium maintenance chicken|dog|dry,2,52.0,hold,data/imports/schesir_dry_document_extract_v2.csv,schesir-dry-medium-maintenance-chicken-dog-dry-gr-document,Schesir,Schesir Dry Medium Maintenance Chicken,dog,dry,unknown,50,data_source_url_or_manual_photo,6,5,yes,no
schesir|dry small maintenance με κοτοπουλο|dog|dry,1,98.0,candidate,data/imports/retailer_source_backfill_v2.csv,schesir-dry-small-maintenance-dog-dry-gr-document,Schesir,Schesir Dry Small Maintenance με κοτόπουλο,dog,dry,retailer,50,,6,5,yes,yes
schesir|dry small maintenance με κοτοπουλο|dog|dry,2,52.0,hold,data/imports/schesir_dry_document_extract_v2.csv,schesir-dry-small-maintenance-dog-dry-gr-document,Schesir,Schesir Dry Small Maintenance με κοτόπουλο,dog,dry,unknown,50,data_source_url_or_manual_photo,6,5,yes,no
josera|active nature|dog|dry,1,98.0,candidate,data/imports/external_product_sources_extract_v2.csv,josera-active-nature-dog-dry-eu-official,Josera,Josera Active Nature,dog,dry,official,40,,5,4,yes,yes
josera|active nature|dog|dry,2,98.0,candidate,data/imports/category_product_sources_extract_v2.csv,josera-active-nature-dog-dry-eu-official,Josera,Josera ACTIVE NATURE,dog,dry,official,40,,5,4,yes,yes
josera|balance|dog|dry,1,95.0,candidate,data/imports/category_product_sources_extract_v2.csv,josera-balance-dog-dry-eu-official,Josera,Josera BALANCE,dog,dry,official,40,,5,3,yes,yes
josera|chicken and rice|dog|dry,1,98.0,candidate,data/imports/category_product_sources_extract_v2.csv,josera-chicken-rice-dog-dry-eu-official,Josera,Josera CHICKEN & RICE,dog,dry,official,40,,5,4,yes,yes
josera|denties duck and carrot|dog|dry,1,86.0,candidate,data/imports/category_product_sources_extract_v2.csv,josera-denties-with-duck-carrot-dog-dry-eu-official,Josera,Josera DENTIES WITH DUCK & CARROT,dog,dry,official,40,,5,0,yes,yes
josera|denties poultry and blueberry|dog|dry,1,86.0,candidate,data/imports/category_product_sources_extract_v2.csv,josera-denties-with-poultry-blueberry-dog-dry-eu-official,Josera,Josera DENTIES WITH POULTRY & BLUEBERRY,dog,dry,official,40,,5,0,yes,yes
josera|denties turkey and apple|dog|dry,1,86.0,candidate,data/imports/category_product_sources_extract_v2.csv,josera-denties-with-turkey-apple-dog-dry-eu-official,Josera,Josera DENTIES WITH TURKEY & APPLE,dog,dry,official,40,,5,0,yes,yes
josera|duck and potato|dog|dry,1,95.0,candidate,data/imports/category_product_sources_extract_v2.csv,josera-duck-potato-dog-dry-eu-official,Josera,Josera DUCK & POTATO,dog,dry,official,40,,5,3,yes,yes
josera|festival|dog|dry,1,95.0,candidate,data/imports/category_product_sources_extract_v2.csv,josera-festival-dog-dry-eu-official,Josera,Josera FESTIVAL,dog,dry,official,40,,5,3,yes,yes
josera|fiestaplus|dog|dry,1,98.0,candidate,data/imports/category_product_sources_extract_v2.csv,josera-fiestaplus-dog-dry-eu-official,Josera,Josera FIESTAPLUS,dog,dry,official,40,,5,4,yes,yes
josera|gastro dog dry|dog|dry,1,101.0,candidate,data/imports/category_product_sources_extract_v2.csv,josera-gastro-dog-dry-dog-dry-eu-official,Josera,Josera GASTRO DOG DRY,dog,dry,official,40,,5,5,yes,yes
josera|heart dog dry|dog|dry,1,101.0,candidate,data/imports/category_product_sources_extract_v2.csv,josera-heart-dog-dry-dog-dry-eu-official,Josera,Josera HEART DOG DRY,dog,dry,official,40,,5,5,yes,yes
josera|high protein chicken|dog|dry,1,95.0,candidate,data/imports/category_product_sources_extract_v2.csv,josera-high-protein-chicken-dog-dry-eu-official,Josera,Josera HIGH PROTEIN CHICKEN,dog,dry,official,40,,5,3,yes,yes
josera|high protein sea fish|dog|dry,1,98.0,candidate,data/imports/category_product_sources_extract_v2.csv,josera-high-protein-sea-fish-dog-dry-eu-official,Josera,Josera HIGH PROTEIN SEA FISH,dog,dry,official,40,,5,4,yes,yes
josera|hypoallergenic|dog|dry,1,98.0,candidate,data/imports/category_product_sources_extract_v2.csv,josera-hypoallergenic-dog-dry-eu-official,Josera,Josera HYPOALLERGENIC,dog,dry,official,40,,5,4,yes,yes
josera|hypoallergenic dog dry|dog|dry,1,101.0,candidate,data/imports/category_product_sources_extract_v2.csv,josera-hypoallergenic-dog-dry-dog-dry-eu-official,Josera,Josera HYPOALLERGENIC DOG DRY,dog,dry,official,40,,5,5,yes,yes
josera|junior duck and potato|dog|dry,1,98.0,candidate,data/imports/category_product_sources_extract_v2.csv,josera-junior-duck-potato-dog-dry-eu-official,Josera,Josera JUNIOR DUCK & POTATO,dog,dry,official,40,,5,4,yes,yes
josera|junior high protein sea fish|dog|dry,1,98.0,candidate,data/imports/category_product_sources_extract_v2.csv,josera-junior-high-protein-sea-fish-dog-dry-eu-official,Josera,Josera JUNIOR HIGH PROTEIN SEA FISH,dog,dry,official,40,,5,4,yes,yes
josera|kids|dog|dry,1,98.0,candidate,data/imports/category_product_sources_extract_v2.csv,josera-kids-dog-dry-eu-official,Josera,Josera KIDS,dog,dry,official,40,,5,4,yes,yes
josera|knuspies|dog|dry,1,95.0,candidate,data/imports/category_product_sources_extract_v2.csv,josera-knuspies-dog-dry-eu-official,Josera,Josera KNUSPIES,dog,dry,official,40,,5,3,yes,yes
