formula_key,brand,formula_name,species,format,status,source_url,source_file,pack_size,extracted_fields,missing_fields,notes
alaska-river-grain-free-adult-large-chicken-and-salmon-dog-dry-gr-gatoskilo,Alaska River,Grain Free Adult Large Chicken & Salmon,dog,dry,needs_backfill,https://www.gatoskilo.gr/ksira-trofi-skyloy/27971-alaska-river-grain-free-adult-large-chicken-salmon-3kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Alaska River Grain Free Adult Large Chicken & Salmon 3kg - Gatoskilo.html,3kg,brand|formula_name|display_name|species|format|life_stage|dog_size|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|potassium_percent|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,fiber_percent,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=3kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Alaska River Grain Free Adult Large Chicken & Salmon 3kg - Gatoskilo.html; pack_sizes_seen=3kg
alaska-river-grain-free-adult-large-chicken-and-turkey-dog-dry-gr-gatoskilo,Alaska River,Grain Free Adult Large Chicken & Turkey,dog,dry,needs_backfill,https://www.gatoskilo.gr/ksira-trofi-skyloy/27974-alaska-river-grain-free-adult-large-chicken-turkey-12kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Alaska River Grain Free Adult Large Chicken & Turkey 12kg - Gatoskilo.html,12kg,brand|formula_name|display_name|species|format|life_stage|dog_size|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|potassium_percent|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,fiber_percent,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=12kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Alaska River Grain Free Adult Large Chicken & Turkey 12kg - Gatoskilo.html; pack_sizes_seen=12kg
alaska-river-grain-free-adult-light-chicken-and-turkey-dog-dry-gr-gatoskilo,Alaska River,Grain Free Adult Light Chicken & Turkey,dog,dry,needs_backfill,https://www.gatoskilo.gr/ksira-trofi-skyloy/27969-alaska-river-grain-free-adult-light-chicken-turkey-3kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Alaska River Grain Free Adult Light Chicken & Turkey 3kg - Gatoskilo.html,3kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|potassium_percent|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,fiber_percent,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=3kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Alaska River Grain Free Adult Light Chicken & Turkey 3kg - Gatoskilo.html; pack_sizes_seen=3kg
alaska-river-grain-free-adult-medium-chicken-and-lamb-dog-dry-gr-gatoskilo,Alaska River,Grain Free Adult Medium Chicken & Lamb,dog,dry,needs_backfill,https://www.gatoskilo.gr/ksira-trofi-skyloy/27968-alaska-river-grain-free-adult-medium-chicken-lamb-12kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Alaska River Grain Free Adult Medium Chicken & Lamb 12kg - Gatoskilo.html,12kg|3kg,brand|formula_name|display_name|species|format|life_stage|dog_size|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|potassium_percent|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,fiber_percent,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=12kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Alaska River Grain Free Adult Medium Chicken & Lamb 12kg - Gatoskilo.html; pack_sizes_seen=12kg|3kg; duplicate_local_or_pack_rows_skipped=1
alaska-river-grain-free-adult-small-chicken-and-lamb-dog-dry-gr-gatoskilo,Alaska River,Grain Free Adult Small Chicken & Lamb,dog,dry,needs_backfill,https://www.gatoskilo.gr/ksira-trofi-skyloy/27963-alaska-river-grain-free-adult-small-chicken-lamb-3kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Alaska River Grain Free Adult Small Chicken & Lamb 3kg - Gatoskilo.html,3kg,brand|formula_name|display_name|species|format|life_stage|dog_size|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|potassium_percent|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,fiber_percent,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=3kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Alaska River Grain Free Adult Small Chicken & Lamb 3kg - Gatoskilo.html; pack_sizes_seen=3kg
alaska-river-grain-free-adult-small-chicken-and-salmon-dog-dry-gr-gatoskilo,Alaska River,Grain Free Adult Small Chicken & Salmon,dog,dry,needs_backfill,https://www.gatoskilo.gr/ksira-trofi-skyloy/27961-alaska-river-grain-free-adult-small-chicken-salmon-3kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Alaska River Grain Free Adult Small Chicken & Salmon 3kg - Gatoskilo.html,3kg,brand|formula_name|display_name|species|format|life_stage|dog_size|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|potassium_percent|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,fiber_percent,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=3kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Alaska River Grain Free Adult Small Chicken & Salmon 3kg - Gatoskilo.html; pack_sizes_seen=3kg
alaska-river-grain-free-cat-adult-sterilised-chicken-and-salmon-cat-dry-gr-gatoskilo,Alaska River,Grain Free Cat Adult Sterilised Chicken & Salmon,cat,dry,needs_backfill,https://www.gatoskilo.gr/ksira-trofi-gatas/27981-alaska-river-grain-free-cat-adult-sterilised-chicken-salmon-2kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Alaska River Grain Free Cat Adult Sterilised Chicken & Salmon 2kg - Gatoskilo.html,2kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|magnesium_percent|potassium_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,fiber_percent,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=2kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Alaska River Grain Free Cat Adult Sterilised Chicken & Salmon 2kg - Gatoskilo.html; pack_sizes_seen=2kg
alaska-river-grain-free-mature-chicken-and-salmon-dog-dry-gr-gatoskilo,Alaska River,Grain Free Mature Chicken & Salmon,dog,dry,needs_backfill,https://www.gatoskilo.gr/ksira-trofi-skyloy/27959-alaska-river-grain-free-mature-chicken-salmon-3kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Alaska River Grain Free Mature Chicken & Salmon 3kg - Gatoskilo.html,3kg,brand|formula_name|display_name|species|format|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|potassium_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,fiber_percent,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=3kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Alaska River Grain Free Mature Chicken & Salmon 3kg - Gatoskilo.html; pack_sizes_seen=3kg
alaska-river-grain-free-puppy-chicken-and-salmon-dog-dry-gr-gatoskilo,Alaska River,Grain Free Puppy Chicken & Salmon,dog,dry,needs_backfill,https://www.gatoskilo.gr/ksira-trofi-skyloy/27956-alaska-river-grain-free-puppy-chicken-salmon-12kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Alaska River Grain Free Puppy Chicken & Salmon 12kg - Gatoskilo.html,12kg|3kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|potassium_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,fiber_percent,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=12kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Alaska River Grain Free Puppy Chicken & Salmon 12kg - Gatoskilo.html; pack_sizes_seen=12kg|3kg; duplicate_local_or_pack_rows_skipped=1
alaska-river-grain-free-puppy-chicken-and-turkey-dog-dry-gr-gatoskilo,Alaska River,Grain Free Puppy Chicken & Turkey,dog,dry,needs_backfill,https://www.gatoskilo.gr/ksira-trofi-skyloy/27957-alaska-river-grain-free-puppy-chicken-turkey-3kg.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Alaska River Grain Free Puppy Chicken & Turkey 3kg - Gatoskilo.html,3kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|ash_percent|moisture_percent|calcium_percent|phosphorus_percent|potassium_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|iodine_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,fiber_percent,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=3kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Alaska River Grain Free Puppy Chicken & Turkey 3kg - Gatoskilo.html; pack_sizes_seen=3kg
amanova-adult-cat-divine-rabbit-grain-free-cat-dry-gr-gatoskilo,Amanova,Adult Cat Divine Rabbit Grain Free,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/16796-amanova-adult-cat-divine-rabbit-15kg-grain-free.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Amanova Adult Cat Divine Rabbit 1.5kg Grain Free - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|phosphorus_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Amanova Adult Cat Divine Rabbit 1.5kg Grain Free - Gatoskilo.html; pack_sizes_seen=1.5kg
amanova-adult-cat-exquisite-chicken-low-grain-cat-dry-gr-gatoskilo,Amanova,Adult Cat Exquisite Chicken Low Grain,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/16784-amanova-adult-cat-exquisite-chicken-15kg-low-grain.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Amanova Adult Cat Exquisite Chicken 1.5kg Low Grain - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|life_stage|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|phosphorus_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Amanova Adult Cat Exquisite Chicken 1.5kg Low Grain - Gatoskilo.html; pack_sizes_seen=1.5kg
amanova-adult-cat-turkey-delight-grain-free-cat-dry-gr-gatoskilo,Amanova,Adult Cat Turkey Delight Grain Free,cat,dry,importable_after_qa,https://www.gatoskilo.gr/ksira-trofi-gatas/16795-amanova-adult-cat-turkey-delight-15kg-grain-free.html,C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Amanova Adult Cat Turkey Delight 1.5kg Grain Free - Gatoskilo.html,1.5kg,brand|formula_name|display_name|species|format|life_stage|medical_tags|commercial_tags|ingredient_text|primary_animal_proteins|carbohydrate_sources|fat_sources|fiber_sources|additives_text|feeding_guide_text|kcal_per_100g|kcal_per_kg|protein_percent|fat_percent|fiber_percent|ash_percent|phosphorus_percent|taurine_mgkg|vitamin_d3_iukg|iron_mgkg|zinc_mgkg|copper_mgkg|manganese_mgkg|selenium_mgkg|data_quality_status|data_source_url|source_priority|formula_key|ean|is_recommendable,,market=GR; basis=as-fed; source_tier=retailer; source_group=gatoskilo_local_html_batch; retailer_sources_accepted_for_needs_review=true; human_qa_required_before_recommendation=true; canonical_formula_level_row=true; pack_size_seen=1.5kg; label_energy_used=true; label_ash_used=true; source_file=C:\Users\NIOstb\Desktop\photo_foods_nutritail\gatoskilo htmls part 1\Amanova Adult Cat Turkey Delight 1.5kg Grain Free - Gatoskilo.html; pack_sizes_seen=1.5kg
