priority_bucket,priority_score,formula_key,brand,formula_name,species,format,kcal_status,ash_status,mineral_status,feeding_guide_status,duplicate_status,duplicate_match_count,is_recommendable,data_source_url,review_reason
commit_after_kcal_review,77,canagan-free-range-turkey-dental-for-cats-cat-dry-gr-gatoskilo,Canagan,Free Range Turkey Dental For Cats,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/9919-canagan-free-range-turkey-dental-for-cats-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,canagan-free-run-chicken-for-cats-cat-dry-gr-gatoskilo,Canagan,Free-Run Chicken For Cats,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/3107-canagan-free-run-chicken-for-cats-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,canagan-light-senior-sterilised-for-cats-cat-dry-gr-gatoskilo,Canagan,Light/Senior/Sterilised for Cats,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/4788-canagan-light-senior-sterilised-for-cats-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,canagan-petite-chicken-and-duck-for-dogs-dog-dry-gr-gatoskilo,Canagan,Petite Chicken & Duck for Dogs,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/30025-canagan-petite-chicken-duck-for-dogs-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,canagan-petite-chicken-and-salmon-for-dogs-dog-dry-gr-gatoskilo,Canagan,Petite Chicken & Salmon for Dogs,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/30027-canagan-petite-chicken-salmon-for-dogs-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,cennamo-breeder-dog-pork-and-rice-dog-dry-gr-gatoskilo,Cennamo,Breeder Dog Pork & Rice,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/27412-cennamo-breeder-dog-pork-rice-20kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,dr-clauder-dr-clauder-s-best-choice-adult-sensitive-salmon-and-rice-dog-dry-gr-gatoskilo,Dr. Clauder,Dr Clauder's Best Choice Adult Sensitive Salmon & Rice,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/28477-dr-clauder-s-best-choice-adult-sensitive-salmon-rice-350gr.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,dr-clauder-dr-clauder-s-best-choice-junior-sensitive-lamb-and-rice-dog-dry-gr-gatoskilo,Dr. Clauder,Dr Clauder's Best Choice Junior Sensitive Lamb & Rice,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/28786-dr-clauder-s-best-choice-junior-sensitive-lamb-rice-350gr.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,dr-clauder-dr-clauder-s-best-choice-senior-light-dog-dry-gr-gatoskilo,Dr. Clauder,Dr Clauder's Best Choice Senior/Light,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/28479-dr-clauder-s-best-choice-senior-light-350gr.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,dr-clauder-dr-clauder-s-high-premium-cat-sterilised-senior-light-cat-dry-gr-gatoskilo,Dr. Clauder,Dr Clauder's High Premium Cat Sterilised/Senior/Light,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/18108-dr-clauder-s-high-premium-cat-sterilised-senior-light-10kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,dr-clauder-dr-clauder-s-hyposensitive-grain-free-duck-and-potatoes-dog-dry-gr-gatoskilo,Dr. Clauder,Dr Clauder's Hyposensitive Grain Free Duck & Potatoes,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/18080-dr-clauder-s-hyposensitive-grain-free-duck-potatoes-115kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,equilibrio-adult-hairball-cat-dry-gr-gatoskilo,Equilibrio,Adult Hairball,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/10288-equilibrio-adult-hairball-2kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,equilibrio-adult-large-breed-δωρο-dog-dry-gr-gatoskilo,Equilibrio,Adult Large Breed + ΔΩΡΟ,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/10279-equilibrio-adult-large-breed-12kg-2kg-doro.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,equilibrio-adult-small-breed-dog-dry-gr-gatoskilo,Equilibrio,Adult Small Breed,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/10265-equilibrio-adult-small-breed-2kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,equilibrio-equilbirio-salmon-cat-dry-gr-gatoskilo,Equilibrio,Equilbirio Salmon,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/10297-equilbirio-salmon-75kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,equilibrio-equilbrio-kitten-cat-dry-gr-gatoskilo,Equilibrio,Equilbrio Kitten,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/10294-equilbrio-kitten-75kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,equilibrio-puppy-medium-breed-δωρο-dog-dry-gr-gatoskilo,Equilibrio,Puppy Medium Breed + ΔΩΡΟ,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/10282-equilibrio-puppy-medium-breed-12kg-2kg-doro.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,equilibrio-sterilised-cat-dry-gr-gatoskilo,Equilibrio,Sterilised,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/10292-equilibrio-sterilised-2kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,gemon-dog-puppy-and-junior-chicken-and-rice-dog-dry-gr-gatoskilo,Gemon,Dog Puppy & Junior Chicken & Rice,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/27194-gemon-dog-puppy-junior-chicken-rice-20kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,granatapet-delicatessen-adult-coney-and-lamb-cat-dry-gr-gatoskilo,GranataPet,DeliCatessen Adult Coney & Lamb,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/19363-granatapet-delicatessen-adult-coney-lamb-18kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,granatapet-delicatessen-adult-venison-and-chicken-cat-dry-gr-gatoskilo,GranataPet,DeliCatessen Adult Venison & Chicken,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/19369-granatapet-delicatessen-adult-venison-chicken-9kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,granatapet-delicatessen-kitten-poultry-cat-dry-gr-gatoskilo,GranataPet,DeliCatessen Kitten Poultry,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/19362-granatapet-delicatessen-kitten-poultry-300gr.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,happy-cat-minkas-junior-care-cat-dry-gr-gatoskilo,Happy Cat,Minkas Junior Care,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/7697-happy-cat-minkas-junior-care-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,happy-cat-minkas-sterilised-cat-dry-gr-gatoskilo,Happy Cat,Minkas Sterilised,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/4445-happy-cat-minkas-sterilised-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,happy-cat-minkas-sterilised-salmon-cat-dry-gr-gatoskilo,Happy Cat,Minkas Sterilised Salmon,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/30053-happy-cat-minkas-sterilised-salmon-10kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,happy-cat-supreme-adult-light-cat-dry-gr-gatoskilo,Happy Cat,Supreme Adult Light,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/3005-happy-cat-supreme-adult-light-10kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,happy-cat-vet-diet-renal-cat-dry-gr-gatoskilo,Happy Cat,Vet Diet Renal,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/20022-happy-cat-vet-diet-renal-1kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,happy-dog-fit-and-vital-adult-mini-dog-dry-gr-gatoskilo,Happy Dog,Fit & Vital Adult Mini,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/23058-happy-dog-fit-vital-adult-mini-10kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,happy-dog-fit-and-vital-mini-senior-dog-dry-gr-gatoskilo,Happy Dog,Fit & Vital Mini Senior,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/25091-happy-dog-fit-vital-mini-senior-4kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,happy-dog-ireland-dog-dry-gr-gatoskilo,Happy Dog,Ireland,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/28495-happy-dog-ireland-11kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,happy-dog-karibik-dog-dry-gr-gatoskilo,Happy Dog,Karibik,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/21046-happy-dog-karibik-11kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,happy-dog-mini-neuseeland-dog-dry-gr-gatoskilo,Happy Dog,Mini Neuseeland,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/23167-happy-dog-mini-neuseeland-10kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,happy-dog-mini-toscana-dog-dry-gr-gatoskilo,Happy Dog,Mini Toscana,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/28496-happy-dog-mini-toscana-10kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,happy-dog-naturcroq-lamb-and-rice-dog-dry-gr-gatoskilo,Happy Dog,NaturCroq Lamb & Rice,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/20014-happy-dog-naturcroq-lamb-rice-11kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,happy-dog-naturcroq-senior-dog-dry-gr-gatoskilo,Happy Dog,NaturCroq Senior,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/20018-happy-dog-naturcroq-senior-11kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,happy-dog-neuseeland-dog-dry-gr-gatoskilo,Happy Dog,Neuseeland,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/3183-happy-dog-neuseeland-125kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,happy-dog-profi-basic-23-9-5-dog-dry-gr-gatoskilo,Happy Dog,Profi Basic 23/9.5,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/18852-happy-dog-profi-basic-23-95-20kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,happy-dog-senior-dog-dry-gr-gatoskilo,Happy Dog,Senior,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/17824-happy-dog-senior-12kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,hills-hill-s-sp-adult-hairball-and-perfect-coat-κοτοπουλο-cat-dry-gr-gatoskilo,Hills,Hill's SP Adult Hairball & Perfect Coat Κοτόπουλο,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/28454-hill-s-sp-adult-hairball-perfect-coat-kotopoulo-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,josera-culinesse-adult-cat-dry-gr-gatoskilo,Josera,Culinesse Adult,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/10765-josera-culinesse-adult-2kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,josera-help-cat-gastrointestinal-cat-dry-gr-gatoskilo,Josera,Help Cat Gastrointestinal,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/21390-josera-help-cat-gastrointestinal-2kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,josera-help-cat-hypoallergenic-cat-dry-gr-gatoskilo,Josera,Help Cat Hypoallergenic,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/21394-josera-help-cat-hypoallergenic-10kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,josera-help-cat-renal-cat-dry-gr-gatoskilo,Josera,Help Cat Renal,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/21387-josera-help-cat-renal-2kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,josera-help-cat-urinary-cat-dry-gr-gatoskilo,Josera,Help Cat Urinary,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/21397-josera-help-cat-urinary-10kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,josera-help-cat-weight-and-diabetic-cat-dry-gr-gatoskilo,Josera,Help Cat Weight & Diabetic,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/kliniki-ksiri-trofi-gatas/21398-josera-help-cat-weight-diabetic-2kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,josera-indoor-grain-free-sterilised-cat-dry-gr-gatoskilo,Josera,Indoor Grain Free Sterilised,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/10768-josera-indoor-grain-free-sterilised-10kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,josera-josidog-active-adult-dog-dry-gr-gatoskilo,Josera,JosiDog Active Adult,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/20861-josera-josidog-active-adult-15kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,josera-josidog-regular-adult-dog-dry-gr-gatoskilo,Josera,JosiDog Regular Adult,dog,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-skyloy/28183-josera-josidog-regular-adult-27kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
commit_after_kcal_review,77,josera-kitten-cat-dry-gr-gatoskilo,Josera,Kitten,cat,dry,estimated,label,partial,present,no_known_duplicate,0,false,https://www.gatoskilo.gr/ksira-trofi-gatas/10763-josera-kitten-2kg.html,estimated_kcal|ingredients_present|core_analysis_present|label_ash|partial_minerals|feeding_guide
